adult;budget;id;original_language;original_title;popularity;production_companies_id;production_companies_logo_path;production_companies_name;production_companies_origin_country;revenue;runtime;status;vote_average;vote_count
False;0;479316;en;Summertime;1.553;5387.0;/3klEFhjGxV1hC2Ai71L4PpjGiBz.png;Atlantic Pictures;US;0;124;Released;0.0;0
False;0;412764;en;Soft Matter;1.398;105882.0;;Demon Janx;;0;72;Released;8.5;2
False;0;533972;en;Bill Maher: Live From Oklahoma;3.238;3268.0;/tuomPhY2UtuPTqqFnKMVHvSb724.png;HBO;US;0;60;Released;7.1;11
False;1000000;525102;en;Girl Lost;3.335;104747.0;;Leslin Films;;0;95;Released;4.1;56
False;0;497796;en;Best F(r)iends: Volume 2;3.345;113878.0;;Sestero Pictures;;0;93;Released;5.7;9
False;0;520250;en;Meghan Markle: An American Princess;2.616;97580.0;/ylNPYZagu3zChtHm2IFVyfnsunu.png;Spun Gold TV;GB;0;90;Released;7.0;3
False;0;520250;en;Meghan Markle: An American Princess;2.616;104504.0;;Znak & Co.;;0;90;Released;7.0;3
False;0;417809;en;Fatal Crossing;2.863;105554.0;;Autumn Bailey Entertainment;US;0;95;Released;7.0;3
False;0;417809;en;Fatal Crossing;2.863;105555.0;;Hardy Films;;0;95;Released;7.0;3
False;0;446171;fr;Madame Hyde;2.844;94.0;/huC7HqorvUThGIrENrbcHmQVUA0.png;ARTE France Cinéma;FR;0;95;Released;4.1;47
False;0;446171;fr;Madame Hyde;2.844;12389.0;/6yilbEvoHtPcTb4LwAueAq091iT.png;Les Films Pelléas;FR;0;95;Released;4.1;47
False;0;500734;en;#SquadGoals;2.968;6679.0;;MarVista Entertainment;US;0;90;Released;4.2;13
False;0;500734;en;#SquadGoals;2.968;36152.0;;Cartel Pictures;US;0;90;Released;4.2;13
False;0;529483;en;Encounter;2.82;105526.0;;Controlled Chaos Enterprises;;0;82;Released;3.2;16
False;0;529483;en;Encounter;2.82;105527.0;;Beyond Casual Media;;0;82;Released;3.2;16
False;0;529483;en;Encounter;2.82;105528.0;;Encounter - The Movie;;0;82;Released;3.2;16
False;0;546476;en;Sick for Toys;4.306;112239.0;;Delco-Cut Productions;;0;90;Released;5.3;11
False;0;546476;en;Sick for Toys;4.306;112240.0;;Nine Ten Films;;0;90;Released;5.3;11
False;0;566039;en;Christmas with a Prince;2.389;97346.0;/j2dUaHFYU5Jo5NJrbiD0g0R5DIh.png;Brain Power Studio;CA;0;90;Released;5.3;10
False;0;464670;ml;ആദി;1.999;16401.0;/khS7G0KzBoCYcLs4xuNjpuZjntR.png;Aashirvad Cinemas;IN;4370000;158;Released;5.5;11
